"admin0_name","admin1_name","admin2_name","iso3","gaul0_code","gaul1_code","gaul2_code","tv","internet","cellphone"
"Rwanda","Iburengerazuba",\N,"RWA",152,1557,\N,12.919909477233887,0.38799309730529785,75.62422180175781
"Rwanda",\N,\N,"RWA",152,\N,\N,12.551431655883789,0.3926728069782257,75.51626586914062
"Rwanda","Umujyi Wa Kigali",\N,"RWA",152,1558,\N,38.203208923339844,nan,90.79765319824219
"Sao Tome And Principe",\N,\N,"STP",154,\N,\N,98.67772674560547,48.4682502746582,80.9224624633789
"Sao Tome And Principe","Príncipe",\N,"STP",154,1563,\N,99.90000915527344,81.19999694824219,92.40000915527344
"Sao Tome And Principe","São Tomé",\N,"STP",154,1564,\N,98.50845336914062,43.93507385253906,79.33289337158203
"Senegal","Dakar",\N,"SEN",155,1565,\N,89.15727996826172,26.321460723876953,86.60395050048828
"Senegal","Diourbel",\N,"SEN",155,1566,\N,72.15985107421875,11.65028190612793,88.35945129394531
"Senegal","Fatick",\N,"SEN",155,1567,\N,54.1739501953125,5.488769054412842,92.28568267822266
"Senegal","Kaffrine",\N,"SEN",155,1568,\N,53.3244743347168,4.559247970581055,84.07828521728516
"Senegal","Kaolack",\N,"SEN",155,1569,\N,53.06451416015625,4.916847229003906,84.54383087158203
"Senegal","Kédougou",\N,"SEN",155,1571,\N,39.27769088745117,3.175002098083496,77.97451782226562
"Senegal","Kolda",\N,"SEN",155,1570,\N,38.930458068847656,4.676891803741455,86.3544921875
"Senegal","Louga",\N,"SEN",155,1572,\N,59.14134979248047,8.121442794799805,90.66610717773438
"Senegal","Matam",\N,"SEN",155,1573,\N,48.61153793334961,5.672759056091309,89.397216796875
"Senegal",\N,\N,"SEN",155,\N,\N,48.91646194458008,5.444550037384033,85.57528686523438
"Senegal","Saint Louis",\N,"SEN",155,1574,\N,48.97005844116211,5.885076999664307,89.81166076660156
"Senegal","Saint-Louis",\N,"SEN",155,1575,\N,49.88384246826172,5.858816146850586,89.78580474853516
"Senegal","Sédhiou",\N,"SEN",155,1576,\N,39.5651969909668,4.220808506011963,86.25947570800781
"Senegal","Tambacounda",\N,"SEN",155,1577,\N,39.71965789794922,3.3825435638427734,77.87760162353516
"Senegal","Thiès",\N,"SEN",155,1578,\N,80.61254119873047,11.008081436157227,97.82333374023438
"Senegal","Ziguinchor",\N,"SEN",155,1579,\N,57.78174591064453,5.120737075805664,85.60265350341797
"Seychelles","La Digue",\N,"SYC",156,1580,\N,nan,nan,nan
"Seychelles","Mahe",\N,"SYC",156,1581,\N,nan,nan,nan
"Seychelles",\N,\N,"SYC",156,\N,\N,nan,nan,nan
"Seychelles","Other Islands",\N,"SYC",156,1582,\N,nan,nan,nan
"Seychelles","Praslin",\N,"SYC",156,1583,\N,nan,nan,nan
"Sierra Leone","Eastern",\N,"SLE",157,1584,\N,7.566885471343994,10.037160873413086,81.52458953857422
"Sierra Leone",\N,\N,"SLE",157,\N,\N,9.753373146057129,8.736604690551758,81.17664337158203
"Sierra Leone","North Western",\N,"SLE",157,1585,\N,14.267892837524414,12.364080429077148,79.47760772705078
"Sierra Leone","Northern",\N,"SLE",157,1586,\N,10.659151077270508,7.063866138458252,88.86563873291016
"Sierra Leone","Southern",\N,"SLE",157,1587,\N,6.8180718421936035,6.70844841003418,73.10066223144531
"Sierra Leone","Western",\N,"SLE",157,1588,\N,38.960941314697266,24.3455867767334,96.57400512695312
"Somalia","Awdal",\N,"SOM",158,1589,\N,28.090383529663086,nan,94.52790832519531
"Somalia","Bakool",\N,"SOM",158,1590,\N,0.15491536259651184,nan,0.9655243754386902
"Somalia","Banadir",\N,"SOM",158,1591,\N,8.837458610534668,nan,18.86699104309082
"Somalia","Bari",\N,"SOM",158,1592,\N,17.351919174194336,nan,99.79744720458984
"Somalia","Bay",\N,"SOM",158,1593,\N,1.6358821392059326,nan,4.376295566558838
"Somalia","Galgaduud",\N,"SOM",158,1594,\N,0.14967426657676697,nan,2.06840181350708
"Somalia","Gedo",\N,"SOM",158,1595,\N,2.9756810665130615,nan,10.330963134765625
"Somalia","Hiraan",\N,"SOM",158,1596,\N,0.4850620925426483,nan,0.7522640228271484
"Somalia","Lower Juba",\N,"SOM",158,1597,\N,0.4697786569595337,nan,3.181324005126953
"Somalia","Lower Shabelle",\N,"SOM",158,1598,\N,3.937098979949951,nan,9.398365020751953
"Somalia","Middle Juba",\N,"SOM",158,1599,\N,0.08270907402038574,nan,0.2729482650756836
"Somalia","Middle Shabelle",\N,"SOM",158,1600,\N,3.050900459289551,nan,6.77714729309082
"Somalia","Mudug",\N,"SOM",158,1601,\N,12.027338981628418,nan,99.20111083984375
"Somalia",\N,\N,"SOM",158,\N,\N,9.444804191589355,nan,50.795326232910156
"Somalia","Nugaal",\N,"SOM",158,1602,\N,14.28565788269043,nan,99.85587310791016
"Somalia","Sanaag",\N,"SOM",158,1603,\N,10.341080665588379,nan,80.36624145507812
"Somalia","Sool",\N,"SOM",158,1604,\N,10.836193084716797,nan,89.37493133544922
"Somalia","Togdheer",\N,"SOM",158,1605,\N,18.822772979736328,nan,99.52143096923828
"Somalia","Woqooyi Galbeed",\N,"SOM",158,1606,\N,42.85470962524414,nan,98.20726776123047
"South Africa","Eastern Cape",\N,"ZAF",159,1607,\N,65.71856689453125,6.178219795227051,99.87104797363281
"South Africa","Free State",\N,"ZAF",159,1608,\N,80.67543029785156,7.624856472015381,97.69549560546875
"South Africa","Gauteng",\N,"ZAF",159,1609,\N,80.94392395019531,18.048730850219727,98.09638977050781
"South Africa","Kwa-Zulu Natal",\N,"ZAF",159,1610,\N,77.95275115966797,10.09745979309082,99.84060668945312
"South Africa","Limpopo",\N,"ZAF",159,1611,\N,75.02542114257812,4.304558277130127,99.86372375488281
"South Africa","Mpumalanga",\N,"ZAF",159,1612,\N,65.79078674316406,7.042667865753174,99.84973907470703
"South Africa",\N,\N,"ZAF",159,\N,\N,78.10066986083984,8.828816413879395,98.89241027832031
"South Africa","North West",\N,"ZAF",159,1613,\N,72.64053344726562,5.667757987976074,99.87091064453125
"South Africa","Northern Cape",\N,"ZAF",159,1614,\N,82.12396240234375,7.389003276824951,97.81610870361328
"South Africa","Wc",\N,"ZAF",159,1615,\N,93.95814514160156,22.955984115600586,99.10676574707031
"South Africa","Western Cape",\N,"ZAF",159,1616,\N,93.95911407470703,22.835058212280273,99.0838623046875
"South Sudan","Abyei",\N,"SSD",100,1000,\N,19.313709259033203,1.6174235343933105,74.06483459472656
"South Sudan","Central Equatoria",\N,"SSD",160,1617,\N,23.89036750793457,0.2065453678369522,98.49102783203125
"South Sudan","Eastern Equatoria",\N,"SSD",160,1618,\N,3.661222457885742,0.23958547413349152,26.00743865966797
"South Sudan","Ilemi Triangle",\N,"SSD",135,1351,\N,43.76774597167969,0.23999999463558197,86.84762573242188
"South Sudan","Jonglei",\N,"SSD",160,1619,\N,0.16105248034000397,0.1920081526041031,11.611082077026367
"South Sudan","Lakes",\N,"SSD",160,1620,\N,0.20310074090957642,0.1997290700674057,32.94548034667969
"South Sudan",\N,\N,"SSD",160,\N,\N,8.854742050170898,0.31350234150886536,45.828861236572266
"South Sudan","Northern Bahr El Ghazal",\N,"SSD",160,1621,\N,0.8012327551841736,0.39758166670799255,14.466915130615234
"South Sudan","Unity",\N,"SSD",160,1622,\N,5.231293678283691,0.18983671069145203,52.363922119140625
"South Sudan","Upper Nile",\N,"SSD",160,1623,\N,15.705737113952637,0.45213907957077026,76.9427261352539
"South Sudan","Warrap",\N,"SSD",160,1624,\N,0.5325918793678284,0.13522714376449585,25.773332595825195
"South Sudan","Western Bahr El Ghazal",\N,"SSD",160,1625,\N,28.031352996826172,0.5079624056816101,72.50363159179688
"South Sudan","Western Equatoria",\N,"SSD",160,1626,\N,0.29390332102775574,0.255567342042923,45.94880676269531
"Sudan","Abyei",\N,"SDN",100,1000,\N,19.313709259033203,1.6174235343933105,74.06483459472656
"Sudan","Aj Jazirah",\N,"SDN",161,1627,\N,66.77000427246094,3.9834399223327637,95.13566589355469
"Sudan","Bīr Ṭawīl",\N,"SDN",110,1132,\N,96.96060943603516,8.819931983947754,98.2574691772461
"Sudan","Blue Nile",\N,"SDN",161,1628,\N,39.29928207397461,0.29760634899139404,99.08976745605469
"Sudan","Central Darfur",\N,"SDN",161,1629,\N,18.891948699951172,0.7110494375228882,86.85044860839844
"Sudan","East Darfur",\N,"SDN",161,1630,\N,16.719987869262695,1.6244685649871826,79.07603454589844
"Sudan","Gedaref",\N,"SDN",161,1631,\N,32.562530517578125,2.602123975753784,79.30217742919922
"Sudan","Hala'Ib Triangle",\N,"SDN",133,1349,\N,56.64272689819336,11.200000762939453,73.33332061767578
"Sudan","Kassala",\N,"SDN",161,1632,\N,34.69843673706055,2.543152332305908,75.2870864868164
"Sudan","Khartoum",\N,"SDN",161,1633,\N,77.88740539550781,21.210725784301758,93.99414825439453
"Sudan",\N,\N,"SDN",161,\N,\N,44.54684829711914,3.6840829849243164,83.2152099609375
"Sudan","North Darfur",\N,"SDN",161,1634,\N,0.9129791259765625,0.5950436592102051,75.5459213256836
"Sudan","North Kordofan",\N,"SDN",161,1635,\N,19.6480655670166,1.6781537532806396,74.66838073730469
"Sudan","Northern",\N,"SDN",161,1636,\N,97.32717895507812,5.063838005065918,99.71707916259766
"Sudan","Red Sea",\N,"SDN",161,1637,\N,56.0666389465332,11.167228698730469,73.05304718017578
"Sudan","River Nile",\N,"SDN",161,1638,\N,91.42707824707031,2.8113081455230713,95.49800872802734
"Sudan","Sennar",\N,"SDN",161,1639,\N,51.86807632446289,9.029597282409668,84.97473907470703
"Sudan","South Darfur",\N,"SDN",161,1640,\N,17.01226806640625,1.5545103549957275,79.61740112304688
"Sudan","South Kordofan",\N,"SDN",161,1641,\N,15.940637588500977,0.4708171784877777,78.79148864746094
"Sudan","West Darfur",\N,"SDN",161,1642,\N,18.491954803466797,0.7508304715156555,86.610107421875
"Sudan","West Kordofan",\N,"SDN",161,1643,\N,19.254898071289062,1.6079877614974976,74.72899627685547
"Sudan","White Nile",\N,"SDN",161,1644,\N,41.85173797607422,0.9292483329772949,69.26763916015625
"Togo","Centrale",\N,"TGO",162,1645,\N,28.995641708374023,34.6447868347168,84.64066314697266
"Togo","Kara",\N,"TGO",162,1646,\N,31.522300720214844,35.44148254394531,92.0080795288086
"Togo","Maritime",\N,"TGO",162,1647,\N,12.386195182800293,29.40131187438965,75.5678939819336
"Togo",\N,\N,"TGO",162,\N,\N,25.93796730041504,29.441720962524414,87.19518280029297
"Togo","Plateaux",\N,"TGO",162,1648,\N,27.8011531829834,25.815427780151367,88.75609588623047
"Togo","Savanes",\N,"TGO",162,1649,\N,19.85918426513672,20.49373435974121,90.13190460205078
"Tunisia","Ariana",\N,"TUN",164,1651,\N,99.25153350830078,46.19901657104492,98.56095123291016
"Tunisia","Beja",\N,"TUN",164,1652,\N,99.74586486816406,33.18445587158203,96.48262023925781
"Tunisia","Ben Arous",\N,"TUN",164,1653,\N,98.53910064697266,44.71479034423828,97.98704528808594
"Tunisia","Bizerte",\N,"TUN",164,1654,\N,95.98783111572266,39.058807373046875,95.87176513671875
"Tunisia","Gabes",\N,"TUN",164,1655,\N,98.02576446533203,31.046619415283203,97.9990234375
"Tunisia","Gafsa",\N,"TUN",164,1656,\N,99.72406005859375,37.969181060791016,98.77169036865234
"Tunisia","Jendouba",\N,"TUN",164,1657,\N,99.86441040039062,32.49074172973633,96.53558349609375
"Tunisia","Kairouan",\N,"TUN",164,1658,\N,98.36030578613281,19.58025360107422,95.18994903564453
"Tunisia","Kasserine",\N,"TUN",164,1659,\N,98.44306945800781,19.43988037109375,95.26005554199219
"Tunisia","Kebili",\N,"TUN",164,1660,\N,99.72347259521484,38.355194091796875,98.8364028930664
"Tunisia","Le Kef",\N,"TUN",164,1661,\N,99.84857177734375,32.38970184326172,96.48341369628906
"Tunisia","Mahdia",\N,"TUN",164,1662,\N,96.63925170898438,36.998802185058594,94.12398529052734
"Tunisia","Manouba",\N,"TUN",164,1663,\N,99.03636169433594,44.93315124511719,98.24344635009766
"Tunisia","Mednine",\N,"TUN",164,1664,\N,98.00918579101562,30.939817428588867,98.00460052490234
"Tunisia","Monastir",\N,"TUN",164,1665,\N,96.5999984741211,37.400001525878906,94.0999984741211
"Tunisia",\N,\N,"TUN",164,\N,\N,98.43032836914062,32.367767333984375,97.13658142089844
"Tunisia","Nabeul",\N,"TUN",164,1666,\N,95.71194458007812,38.78141784667969,95.67876434326172
"Tunisia","Sfax",\N,"TUN",164,1667,\N,96.656005859375,36.88587951660156,94.15699005126953
"Tunisia","Sidi Bouzid",\N,"TUN",164,1668,\N,98.38797760009766,20.03864288330078,95.29133605957031
"Tunisia","Siliana",\N,"TUN",164,1669,\N,99.74211883544922,32.00020217895508,96.39885711669922
"Tunisia","Sousse",\N,"TUN",164,1670,\N,96.63709259033203,36.93544006347656,94.14620971679688
"Tunisia","Tataouine",\N,"TUN",164,1671,\N,97.9970932006836,30.862462997436523,97.95060729980469
"Tunisia","Tozeur",\N,"TUN",164,1672,\N,99.73834991455078,38.3412971496582,98.72661590576172
"Tunisia","Tunis",\N,"TUN",164,1673,\N,99.30000305175781,46.29999923706055,98.5999984741211
"Tunisia","Zaghouan",\N,"TUN",164,1674,\N,95.94853210449219,37.9154167175293,95.63996887207031
"Uganda","Central",\N,"UGA",165,1675,\N,33.098209381103516,nan,94.01475524902344
"Uganda","Eastern",\N,"UGA",165,1676,\N,12.599349021911621,nan,82.00023651123047
"Uganda",\N,\N,"UGA",165,\N,\N,13.878948211669922,0.8102561235427856,77.89635467529297
"Uganda","Northern",\N,"UGA",165,1677,\N,5.942252159118652,0.6502962708473206,64.70184326171875
"Uganda","Western",\N,"UGA",165,1678,\N,12.646429061889648,0.9618332982063293,84.576416015625
"United Republic of Tanzania","Arusha",\N,"TZA",166,1679,\N,27.91552734375,nan,85.79234313964844
"United Republic of Tanzania","Dar Es Salaam",\N,"TZA",166,1680,\N,60.010318756103516,nan,95.48681640625
"United Republic of Tanzania","Dodoma",\N,"TZA",166,1681,\N,29.51239013671875,nan,84.8976821899414
"United Republic of Tanzania","Geita",\N,"TZA",166,1682,\N,33.070865631103516,nan,86.3487319946289
"United Republic of Tanzania","Iringa",\N,"TZA",166,1683,\N,31.063865661621094,nan,84.08554077148438
"United Republic of Tanzania","Kagera",\N,"TZA",166,1684,\N,24.84993553161621,nan,79.6516342163086
"United Republic of Tanzania","Kaskazini Pemba",\N,"TZA",166,1685,\N,23.795774459838867,nan,91.9627914428711
"United Republic of Tanzania","Kaskazini Unguja",\N,"TZA",166,1686,\N,23.299999237060547,nan,84.00000762939453
"United Republic of Tanzania","Katavi",\N,"TZA",166,1687,\N,14.87109375,nan,73.1063461303711
"United Republic of Tanzania","Kigoma",\N,"TZA",166,1688,\N,18.613492965698242,nan,78.84138488769531
"United Republic of Tanzania","Kilimanjaro",\N,"TZA",166,1689,\N,43.064964294433594,nan,89.27546691894531
"United Republic of Tanzania","Kusini Pemba",\N,"TZA",166,1690,\N,30.89999771118164,nan,89.5
"United Republic of Tanzania","Kusini Unguja",\N,"TZA",166,1691,\N,46.12905502319336,nan,92.6529541015625
"United Republic of Tanzania","Lindi",\N,"TZA",166,1692,\N,10.123183250427246,nan,76.68073272705078
"United Republic of Tanzania","Manyara",\N,"TZA",166,1693,\N,27.85398292541504,nan,85.90475463867188
"United Republic of Tanzania","Mara",\N,"TZA",166,1694,\N,26.551746368408203,nan,83.74349975585938
"United Republic of Tanzania","Mbeya",\N,"TZA",166,1695,\N,26.541616439819336,12.899998664855957,81.25945281982422
"United Republic of Tanzania","Mjini Magharibi",\N,"TZA",166,1696,\N,50.05806350708008,nan,92.21623229980469
"United Republic of Tanzania","Morogoro",\N,"TZA",166,1697,\N,20.817893981933594,nan,83.31786346435547
"United Republic of Tanzania","Mtwara",\N,"TZA",166,1698,\N,16.23912811279297,5.328930377960205,70.83329772949219
"United Republic of Tanzania","Mwanza",\N,"TZA",166,1699,\N,33.311546325683594,nan,86.46539306640625
"United Republic of Tanzania",\N,\N,"TZA",166,\N,\N,23.14946937561035,5.7255024909973145,81.92371368408203
"United Republic of Tanzania","Njombe",\N,"TZA",166,1700,\N,31.04456329345703,12.899999618530273,83.93359375
"United Republic of Tanzania","Pwani",\N,"TZA",166,1701,\N,37.44857406616211,nan,91.42350769042969
"United Republic of Tanzania","Rukwa",\N,"TZA",166,1702,\N,14.885947227478027,1.4700000286102295,72.956298828125
"United Republic of Tanzania","Ruvuma",\N,"TZA",166,1703,\N,20.134963989257812,3.0299792289733887,79.26693725585938
"United Republic of Tanzania","Shinyanga",\N,"TZA",166,1704,\N,17.032379150390625,nan,68.58028411865234
"United Republic of Tanzania","Simiyu",\N,"TZA",166,1705,\N,16.876663208007812,nan,68.09477996826172
"United Republic of Tanzania","Singida",\N,"TZA",166,1706,\N,23.275789260864258,nan,82.88088989257812
"United Republic of Tanzania","Songwe",\N,"TZA",166,1707,\N,26.36443519592285,7.715224266052246,80.92353057861328
"United Republic of Tanzania","Tabora",\N,"TZA",166,1708,\N,20.640012741088867,nan,88.57835388183594
"United Republic of Tanzania","Tanga",\N,"TZA",166,1709,\N,21.781776428222656,nan,90.8300552368164
"Western Sahara",\N,\N,"ESH",167,\N,\N,96.84666442871094,46.37325668334961,94.97318267822266
"Western Sahara","Western Sahara",\N,"ESH",167,1710,\N,96.84666442871094,46.37325668334961,94.97318267822266
"Zambia","Central",\N,"ZMB",168,1711,\N,25.729642868041992,7.832420349121094,85.3560791015625
"Zambia","Copperbelt",\N,"ZMB",168,1712,\N,61.835758209228516,11.350845336914062,89.22864532470703
"Zambia","Eastern",\N,"ZMB",168,1713,\N,18.255023956298828,2.618661642074585,81.8917465209961
"Zambia","Luapula",\N,"ZMB",168,1714,\N,17.107948303222656,4.275664329528809,60.17113494873047
"Zambia","Lusaka",\N,"ZMB",168,1715,\N,72.323486328125,19.431631088256836,90.03103637695312
"Zambia","Muchiga",\N,"ZMB",168,1716,\N,16.63738441467285,1.5605964660644531,62.28940963745117
"Zambia",\N,\N,"ZMB",168,\N,\N,25.253135681152344,7.143412113189697,72.503173828125
"Zambia","North-Western",\N,"ZMB",168,1717,\N,31.15559196472168,18.364748001098633,70.56295013427734
"Zambia","Northern",\N,"ZMB",168,1718,\N,16.607507705688477,1.4940073490142822,61.96449279785156
"Zambia","Southern",\N,"ZMB",168,1719,\N,27.701251983642578,6.125739097595215,89.50028991699219
"Zambia","Western",\N,"ZMB",168,1720,\N,17.01831817626953,2.809398889541626,61.108028411865234
"Zimbabwe","Bulawayo",\N,"ZWE",169,1721,\N,62.67094421386719,33.42394256591797,93.10186767578125
"Zimbabwe","Harare",\N,"ZWE",169,1722,\N,73.20816802978516,45.39030075073242,95.92678833007812
"Zimbabwe","Manicaland",\N,"ZWE",169,1723,\N,21.715776443481445,32.51996994018555,89.14176177978516
"Zimbabwe","Mashonaland Central",\N,"ZWE",169,1724,\N,18.88401985168457,16.324539184570312,80.05274200439453
"Zimbabwe","Mashonaland East",\N,"ZWE",169,1725,\N,23.873165130615234,39.8929328918457,85.06450653076172
"Zimbabwe","Mashonaland West",\N,"ZWE",169,1726,\N,24.637248992919922,21.395793914794922,87.53793334960938
"Zimbabwe","Masvingo",\N,"ZWE",169,1727,\N,15.272200584411621,18.20079231262207,86.3434066772461
"Zimbabwe","Matebeleland North",\N,"ZWE",169,1728,\N,13.631303787231445,8.07651424407959,74.48638916015625
"Zimbabwe","Matebeleland South",\N,"ZWE",169,1729,\N,30.579980850219727,35.92749786376953,89.330322265625
"Zimbabwe","Midlands",\N,"ZWE",169,1730,\N,29.71411895751953,31.74331283569336,86.71826934814453
"Zimbabwe",\N,\N,"ZWE",169,\N,\N,22.052978515625,24.000749588012695,84.43815612792969
